sample_id,frequency_hz,frequency_mhz,amplitude_dbm,liquid_type,source_file,range,is_outlier,amplitude_denoised_dbm,amplitude_smoothed_dbm,amplitude_normalized
150-250_CSV6,205333333.0,205.333333,-58.63,Glycerol,CSV6.csv,150-250,False,-58.63,-58.69430532853797,0.2390071094494001
150-250_CSV6,205466667.0,205.466667,-58.48,Glycerol,CSV6.csv,150-250,False,-58.48,-58.56201699901852,0.2643700511198997
150-250_CSV6,205600000.0,205.6,-58.47,Glycerol,CSV6.csv,150-250,False,-58.47,-58.42838509316694,0.28999058957361784
150-250_CSV6,205733333.0,205.733333,-58.25,Glycerol,CSV6.csv,150-250,False,-58.25,-58.297401111473576,0.31510345553485875
150-250_CSV6,205866667.0,205.866667,-58.23,Glycerol,CSV6.csv,150-250,False,-58.23,-58.167678980058085,0.3399743936169678
150-250_CSV6,206000000.0,206.0,-58.01,Glycerol,CSV6.csv,150-250,False,-58.01,-58.037522066033894,0.36492869026883024
150-250_CSV6,206133333.0,206.133333,-57.96,Glycerol,CSV6.csv,150-250,False,-57.96,-57.90706766917217,0.3899400217315765
150-250_CSV6,206266667.0,206.266667,-57.79,Glycerol,CSV6.csv,150-250,False,-57.79,-57.78330827067593,0.4136677565713656
150-250_CSV6,206400000.0,206.4,-57.71,Glycerol,CSV6.csv,150-250,False,-57.71,-57.66499836547816,0.43635068888651046
150-250_CSV6,206533333.0,206.533333,-57.51,Glycerol,CSV6.csv,150-250,False,-57.51,-57.55043805165012,0.4583147318820606
150-250_CSV6,206666667.0,206.666667,-57.41,Glycerol,CSV6.csv,150-250,False,-57.41,-57.43576985943044,0.48029945783100936
150-250_CSV6,206800000.0,206.8,-57.28,Glycerol,CSV6.csv,150-250,False,-57.28,-57.31975809087862,0.502541780563178
150-250_CSV6,206933333.0,206.933333,-57.19,Glycerol,CSV6.csv,150-250,False,-57.19,-57.20156914024117,0.525201522900271
150-250_CSV6,207066667.0,207.066667,-57.09,Glycerol,CSV6.csv,150-250,False,-57.09,-57.08923504413132,0.546738744948444
150-250_CSV6,207200000.0,207.2,-56.96,Glycerol,CSV6.csv,150-250,False,-56.96,-56.978188950636714,0.5680290250681759
150-250_CSV6,207333333.0,207.333333,-56.89,Glycerol,CSV6.csv,150-250,False,-56.89,-56.872994442627565,0.5881974116551467
150-250_CSV6,207466667.0,207.466667,-56.83,Glycerol,CSV6.csv,150-250,False,-56.83,-56.7644164759718,0.609014490871395
150-250_CSV6,207600000.0,207.6,-56.68,Glycerol,CSV6.csv,150-250,False,-56.68,-56.66585485452689,0.6279111892025161
150-250_CSV6,207733333.0,207.733333,-56.55,Glycerol,CSV6.csv,150-250,False,-56.55,-56.56758744687733,0.646751479478919
150-250_CSV6,207866667.0,207.866667,-56.5,Glycerol,CSV6.csv,150-250,False,-56.5,-56.47396207911009,0.6647017760030769
150-250_CSV6,208000000.0,208.0,-56.36,Glycerol,CSV6.csv,150-250,False,-56.36,-56.3791500490349,0.6828795850146047
150-250_CSV6,208133333.0,208.133333,-56.26,Glycerol,CSV6.csv,150-250,False,-56.26,-56.28678326250336,0.7005885804157924
150-250_CSV6,208266667.0,208.266667,-56.17,Glycerol,CSV6.csv,150-250,False,-56.17,-56.191663942464125,0.7188253045066957
150-250_CSV6,208400000.0,208.4,-56.15,Glycerol,CSV6.csv,150-250,False,-56.15,-56.10187643020522,0.7360397892948408
150-250_CSV6,208533333.0,208.533333,-55.99,Glycerol,CSV6.csv,150-250,False,-55.99,-56.025171624713224,0.75074599591645
150-250_CSV6,208666667.0,208.666667,-55.97,Glycerol,CSV6.csv,150-250,False,-55.97,-55.948005884275176,0.7655405751571176
150-250_CSV6,208800000.0,208.8,-55.9,Glycerol,CSV6.csv,150-250,False,-55.9,-55.88029094475246,0.7785232023289536
150-250_CSV6,208933333.0,208.933333,-55.81,Glycerol,CSV6.csv,150-250,False,-55.81,-55.82114743380117,0.7898624748399535
150-250_CSV6,209066667.0,209.066667,-55.74,Glycerol,CSV6.csv,150-250,False,-55.74,-55.76694344556972,0.800254718787826
150-250_CSV6,209200000.0,209.2,-55.71,Glycerol,CSV6.csv,150-250,False,-55.71,-55.718277214775334,0.8095852377946416
150-250_CSV6,209333333.0,209.333333,-55.64,Glycerol,CSV6.csv,150-250,False,-55.64,-55.67946714612546,0.8170260869683403
150-250_CSV6,209466667.0,209.466667,-55.61,Glycerol,CSV6.csv,150-250,False,-55.61,-55.64164432821111,0.8242776557806489
150-250_CSV6,209600000.0,209.6,-55.65,Glycerol,CSV6.csv,150-250,False,-55.65,-55.607600523046024,0.8308046944678892
150-250_CSV6,209733333.0,209.733333,-55.65,Glycerol,CSV6.csv,150-250,False,-55.65,-55.57777705132324,0.8365225909479832
150-250_CSV6,209866667.0,209.866667,-55.53,Glycerol,CSV6.csv,150-250,False,-55.53,-55.55993461915587,0.8399434260886546
150-250_CSV6,210000000.0,210.0,-55.56,Glycerol,CSV6.csv,150-250,False,-55.56,-55.54332134684465,0.843128600911832
150-250_CSV6,210133333.0,210.133333,-55.53,Glycerol,CSV6.csv,150-250,False,-55.53,-55.53702190258183,0.8443363600389969
150-250_CSV6,210266667.0,210.266667,-55.55,Glycerol,CSV6.csv,150-250,False,-55.55,-55.53482510624315,0.8447575401809059
150-250_CSV6,210400000.0,210.4,-55.54,Glycerol,CSV6.csv,150-250,False,-55.54,-55.537208237985546,0.8443006349376759
150-250_CSV6,210533333.0,210.533333,-55.52,Glycerol,CSV6.csv,150-250,False,-55.52,-55.54496567505649,0.8428133425615638
150-250_CSV6,210666667.0,210.666667,-55.52,Glycerol,CSV6.csv,150-250,False,-55.52,-55.556766917292514,0.8405507528111374
150-250_CSV6,210800000.0,210.8,-55.56,Glycerol,CSV6.csv,150-250,False,-55.56,-55.57322000653736,0.8373962890399759
150-250_CSV6,210933333.0,210.933333,-55.6,Glycerol,CSV6.csv,150-250,False,-55.6,-55.59084341287931,0.8340174465622606
150-250_CSV6,211066667.0,211.066667,-55.65,Glycerol,CSV6.csv,150-250,False,-55.65,-55.62115397188551,0.8282061634137988
150-250_CSV6,211200000.0,211.2,-55.68,Glycerol,CSV6.csv,150-250,False,-55.68,-55.65813010787767,0.8211169244478507
150-250_CSV6,211333333.0,211.333333,-55.71,Glycerol,CSV6.csv,150-250,False,-55.71,-55.70168028767498,0.8127672788369987
150-250_CSV6,211466667.0,211.466667,-55.74,Glycerol,CSV6.csv,150-250,False,-55.74,-55.7521575678319,0.8030895369155759
150-250_CSV6,211600000.0,211.6,-55.82,Glycerol,CSV6.csv,150-250,False,-55.82,-55.807701863353316,0.7924403229406466
150-250_CSV6,211733333.0,211.733333,-55.87,Glycerol,CSV6.csv,150-250,False,-55.87,-55.87593658058116,0.7793580415388063
150-250_CSV6,211866667.0,211.866667,-55.91,Glycerol,CSV6.csv,150-250,False,-55.91,-55.9497744360895,0.7652015000726347
150-250_CSV6,212000000.0,212.0,-56.01,Glycerol,CSV6.csv,150-250,False,-56.01,-56.0248185681588,0.7508136855821126
150-250_CSV6,212133333.0,212.133333,-56.06,Glycerol,CSV6.csv,150-250,False,-56.06,-56.10379862700156,0.7356712566706721
150-250_CSV6,212266667.0,212.266667,-56.2,Glycerol,CSV6.csv,150-250,False,-56.2,-56.18775089898587,0.7195755316344677
150-250_CSV6,212400000.0,212.4,-56.28,Glycerol,CSV6.csv,150-250,False,-56.28,-56.27698594311793,0.7024669686379634
150-250_CSV6,212533333.0,212.533333,-56.44,Glycerol,CSV6.csv,150-250,False,-56.44,-56.37521739130361,0.6836335726793601
150-250_CSV6,212666667.0,212.666667,-56.46,Glycerol,CSV6.csv,150-250,False,-56.46,-56.478627002287595,0.663807394957687
150-250_CSV6,212800000.0,212.8,-56.6,Glycerol,CSV6.csv,150-250,False,-56.6,-56.58633867276814,0.6431564061247798
150-250_CSV6,212933333.0,212.933333,-56.72,Glycerol,CSV6.csv,150-250,False,-56.72,-56.690509970577885,0.623184194217
150-250_CSV6,213066667.0,213.066667,-56.77,Glycerol,CSV6.csv,150-250,False,-56.77,-56.79830009807052,0.6025181632361691
150-250_CSV6,213200000.0,213.2,-56.87,Glycerol,CSV6.csv,150-250,False,-56.87,-56.90619810395479,0.5818314493019395
150-250_CSV6,213333333.0,213.333333,-57.01,Glycerol,CSV6.csv,150-250,False,-57.01,-57.00822817914276,0.5622697626812874
150-250_CSV6,213466667.0,213.466667,-57.12,Glycerol,CSV6.csv,150-250,False,-57.12,-57.11356652500742,0.5420737988231197
150-250_CSV6,213600000.0,213.6,-57.25,Glycerol,CSV6.csv,150-250,False,-57.25,-57.21465838509242,0.5226919912214062
150-250_CSV6,213733333.0,213.733333,-57.38,Glycerol,CSV6.csv,150-250,False,-57.38,-57.32820529584757,0.5009222426365568
150-250_CSV6,213866667.0,213.866667,-57.46,Glycerol,CSV6.csv,150-250,False,-57.46,-57.44222621771746,0.4790616144079916
150-250_CSV6,214000000.0,214.0,-57.55,Glycerol,CSV6.csv,150-250,False,-57.55,-57.56438705459225,0.4556403633321808
150-250_CSV6,214133333.0,214.133333,-57.62,Glycerol,CSV6.csv,150-250,False,-57.62,-57.68528604118917,0.4324610401355018
150-250_CSV6,214266667.0,214.266667,-57.78,Glycerol,CSV6.csv,150-250,False,-57.78,-57.80735861392536,0.4090567114761063
150-250_CSV6,214400000.0,214.4,-57.89,Glycerol,CSV6.csv,150-250,False,-57.89,-57.93360575351346,0.38485201519585294
150-250_CSV6,214533333.0,214.533333,-58.01,Glycerol,CSV6.csv,150-250,False,-58.01,-58.05458973520683,0.3616563963389189
150-250_CSV6,214666667.0,214.666667,-58.2,Glycerol,CSV6.csv,150-250,False,-58.2,-58.17459954233334,0.33864755081872583
150-250_CSV6,214800000.0,214.8,-58.33,Glycerol,CSV6.csv,150-250,False,-58.33,-58.295158548544514,0.3155334102630562
150-250_CSV6,214933333.0,214.933333,-58.52,Glycerol,CSV6.csv,150-250,False,-58.52,-58.42051977770437,0.29149856490312587
150-250_CSV6,215066667.0,215.066667,-58.56,Glycerol,CSV6.csv,150-250,False,-58.56,-58.5504282445236,0.2665919017196918
150-250_CSV6,215200000.0,215.2,-58.69,Glycerol,CSV6.csv,150-250,False,-58.69,-58.68314808760957,0.2411462282356059
150-250_CSV6,215333333.0,215.333333,-58.8,Glycerol,CSV6.csv,150-250,False,-58.8,-58.81182085648828,0.21647647888199717
150-250_CSV6,215466667.0,215.466667,-58.88,Glycerol,CSV6.csv,150-250,False,-58.88,-58.935894083032906,0.19268857545050658
150-250_CSV6,215600000.0,215.6,-59.03,Glycerol,CSV6.csv,150-250,False,-59.03,-59.05070938215026,0.17067564547419942
150-250_CSV6,215733333.0,215.733333,-59.13,Glycerol,CSV6.csv,150-250,False,-59.13,-59.16779666557621,0.14822711996422255
150-250_CSV6,215866667.0,215.866667,-59.28,Glycerol,CSV6.csv,150-250,False,-59.28,-59.27554429552064,0.12756923681351576
150-250_CSV6,216000000.0,216.0,-59.41,Glycerol,CSV6.csv,150-250,False,-59.41,-59.38222621771744,0.1071156761721269
150-250_CSV6,216133333.0,216.133333,-59.57,Glycerol,CSV6.csv,150-250,False,-59.57,-59.49409937888122,0.0856668267430165
150-250_CSV6,216266667.0,216.266667,-59.64,Glycerol,CSV6.csv,150-250,False,-59.64,-59.60895063746245,0.06364700244890979
150-250_CSV6,216400000.0,216.4,-59.71,Glycerol,CSV6.csv,150-250,False,-59.71,-59.721699901927956,0.04203018236796808
150-250_CSV6,216533333.0,216.533333,-59.79,Glycerol,CSV6.csv,150-250,False,-59.79,-59.83180451127741,0.020920408023340623
150-250_CSV6,216666667.0,216.666667,-59.9,Glycerol,CSV6.csv,150-250,False,-59.9,-59.94206930369324,-0.00022007737330259465
150-250_CSV6,216800000.0,216.8,-60.01,Glycerol,CSV6.csv,150-250,False,-60.01,-60.04630598234639,-0.02020482440435275
150-250_CSV6,216933333.0,216.933333,-60.15,Glycerol,CSV6.csv,150-250,False,-60.15,-60.13323962079033,-0.03687215106171785
150-250_CSV6,217066667.0,217.066667,-60.21,Glycerol,CSV6.csv,150-250,False,-60.21,-60.234118993134224,-0.05621321951279846
150-250_CSV6,217200000.0,217.2,-60.39,Glycerol,CSV6.csv,150-250,False,-60.39,-60.32078783916234,-0.07282977892091624
150-250_CSV6,217333333.0,217.333333,-60.47,Glycerol,CSV6.csv,150-250,False,-60.47,-60.41184047074129,-0.09028681834435764
150-250_CSV6,217466667.0,217.466667,-60.53,Glycerol,CSV6.csv,150-250,False,-60.53,-60.50091860084916,-0.10736529704501188
150-250_CSV6,217600000.0,217.6,-60.55,Glycerol,CSV6.csv,150-250,False,-60.55,-60.60280156913945,-0.12689877963830434
150-250_CSV6,217733333.0,217.733333,-60.72,Glycerol,CSV6.csv,150-250,False,-60.72,-60.70135992154219,-0.14579485121326247
150-250_CSV6,217866667.0,217.866667,-60.75,Glycerol,CSV6.csv,150-250,False,-60.75,-60.793497875121794,-0.16345997368300372
150-250_CSV6,218000000.0,218.0,-60.79,Glycerol,CSV6.csv,150-250,False,-60.79,-60.88109512912637,-0.18025453184156998
150-250_CSV6,218133333.0,218.133333,-60.89,Glycerol,CSV6.csv,150-250,False,-60.89,-60.960853220005745,-0.19554612871993607
150-250_CSV6,218266667.0,218.266667,-61.15,Glycerol,CSV6.csv,150-250,False,-61.15,-61.03361882968211,-0.2094970941644625
150-250_CSV6,218400000.0,218.4,-61.04,Glycerol,CSV6.csv,150-250,False,-61.04,-61.1027623406334,-0.22275361377977068
150-250_CSV6,218533333.0,218.533333,-61.26,Glycerol,CSV6.csv,150-250,False,-61.26,-61.174691075514076,-0.23654412964642696
150-250_CSV6,218666667.0,218.666667,-61.3,Glycerol,CSV6.csv,150-250,False,-61.3,-61.244083033670336,-0.2498482827301662
150-250_CSV6,218800000.0,218.8,-61.42,Glycerol,CSV6.csv,150-250,False,-61.42,-61.310297482836724,-0.2625432288229309
150-250_CSV6,218933333.0,218.933333,-61.36,Glycerol,CSV6.csv,150-250,False,-61.36,-61.385102974827575,-0.27688529011351487
150-250_CSV6,219066667.0,219.066667,-61.4,Glycerol,CSV6.csv,150-250,False,-61.4,-61.445099705785395,-0.2883881459832012
150-250_CSV6,219200000.0,219.2,-61.46,Glycerol,CSV6.csv,150-250,False,-61.46,-61.51069303693938,-0.3009640084048944
150-250_CSV6,219333333.0,219.333333,-61.48,Glycerol,CSV6.csv,150-250,False,-61.48,-61.56820529584751,-0.3119905295902809
150-250_CSV6,219466667.0,219.466667,-61.57,Glycerol,CSV6.csv,150-250,False,-61.57,-61.611542987903746,-0.3202994360505041
150-250_CSV6,219600000.0,219.6,-61.67,Glycerol,CSV6.csv,150-250,False,-61.67,-61.657633213467655,-0.3291360712004375
150-250_CSV6,219733333.0,219.733333,-61.79,Glycerol,CSV6.csv,150-250,False,-61.79,-61.71730304020842,-0.34057625145377046
150-250_CSV6,219866667.0,219.866667,-61.73,Glycerol,CSV6.csv,150-250,False,-61.73,-61.75953252696879,-0.3486726875745462
150-250_CSV6,220000000.0,220.0,-61.87,Glycerol,CSV6.csv,150-250,False,-61.87,-61.809980385746165,-0.3583447886904953
150-250_CSV6,220133333.0,220.133333,-61.97,Glycerol,CSV6.csv,150-250,False,-61.97,-61.86084995096356,-0.3680977413515445
150-250_CSV6,220266667.0,220.266667,-61.85,Glycerol,CSV6.csv,150-250,False,-61.85,-61.9244753187308,-0.380296296562775
150-250_CSV6,220400000.0,220.4,-61.97,Glycerol,CSV6.csv,150-250,False,-61.97,-61.97898005884195,-0.3907462020776944
150-250_CSV6,220533333.0,220.533333,-61.97,Glycerol,CSV6.csv,150-250,False,-61.97,-62.02657077476219,-0.3998705183067004
150-250_CSV6,220666667.0,220.666667,-62.02,Glycerol,CSV6.csv,150-250,False,-62.02,-62.08007845701129,-0.4101292631917352
150-250_CSV6,220800000.0,220.8,-62.17,Glycerol,CSV6.csv,150-250,False,-62.17,-62.122353710362056,-0.4182344738988021
150-250_CSV6,220933333.0,220.933333,-62.15,Glycerol,CSV6.csv,150-250,False,-62.15,-62.15602811376186,-0.42469068913956215
150-250_CSV6,221066667.0,221.066667,-62.17,Glycerol,CSV6.csv,150-250,False,-62.17,-62.19578620464122,-0.43231329760069126
150-250_CSV6,221200000.0,221.2,-62.26,Glycerol,CSV6.csv,150-250,False,-62.26,-62.23900948022148,-0.44060026759518994
150-250_CSV6,221333333.0,221.333333,-62.34,Glycerol,CSV6.csv,150-250,False,-62.34,-62.27869238313093,-0.4482084606645597
150-250_CSV6,221466667.0,221.466667,-62.39,Glycerol,CSV6.csv,150-250,False,-62.39,-62.328492971558525,-0.45775646406012666
150-250_CSV6,221600000.0,221.6,-62.34,Glycerol,CSV6.csv,150-250,False,-62.34,-62.380755148740604,-0.4677764148468472
150-250_CSV6,221733333.0,221.733333,-62.38,Glycerol,CSV6.csv,150-250,False,-62.38,-62.412098725072745,-0.4737857529429944
150-250_CSV6,221866667.0,221.866667,-62.47,Glycerol,CSV6.csv,150-250,False,-62.47,-62.448600849950154,-0.48078411226522666
150-250_CSV6,222000000.0,222.0,-62.38,Glycerol,CSV6.csv,150-250,False,-62.38,-62.477996077148575,-0.4864199036878933
150-250_CSV6,222133333.0,222.133333,-62.46,Glycerol,CSV6.csv,150-250,False,-62.46,-62.508649885582706,-0.4922969962335302
150-250_CSV6,222266667.0,222.266667,-62.61,Glycerol,CSV6.csv,150-250,False,-62.61,-62.54288983327804,-0.4988616402905858
150-250_CSV6,222400000.0,222.4,-62.6,Glycerol,CSV6.csv,150-250,False,-62.6,-62.56693036940094,-0.5034708051173521
150-250_CSV6,222533333.0,222.533333,-62.67,Glycerol,CSV6.csv,150-250,False,-62.67,-62.58819548872099,-0.5075478539612661
150-250_CSV6,222666667.0,222.666667,-62.64,Glycerol,CSV6.csv,150-250,False,-62.64,-62.61973193854119,-0.5135941706710616
150-250_CSV6,222800000.0,222.8,-62.58,Glycerol,CSV6.csv,150-250,False,-62.58,-62.64611964694264,-0.5186533464232624
150-250_CSV6,222933333.0,222.933333,-62.6,Glycerol,CSV6.csv,150-250,False,-62.6,-62.67600523046665,-0.5243831512704612
150-250_CSV6,223066667.0,223.066667,-62.72,Glycerol,CSV6.csv,150-250,False,-62.72,-62.687548218371205,-0.5265962272839689
150-250_CSV6,223200000.0,223.2,-62.71,Glycerol,CSV6.csv,150-250,False,-62.71,-62.70038247793315,-0.5290568719820766
150-250_CSV6,223333333.0,223.333333,-62.75,Glycerol,CSV6.csv,150-250,False,-62.75,-62.720683229812856,-0.5329490277577427
150-250_CSV6,223466667.0,223.466667,-62.7,Glycerol,CSV6.csv,150-250,False,-62.7,-62.72517162471314,-0.5338095639702992
150-250_CSV6,223600000.0,223.6,-62.73,Glycerol,CSV6.csv,150-250,False,-62.73,-62.732732919253834,-0.535259250976596
150-250_CSV6,223733333.0,223.733333,-62.81,Glycerol,CSV6.csv,150-250,False,-62.81,-62.75092840797565,-0.5387477757829341
150-250_CSV6,223866667.0,223.866667,-62.82,Glycerol,CSV6.csv,150-250,False,-62.82,-62.763066361555246,-0.5410749214182055
150-250_CSV6,224000000.0,224.0,-62.69,Glycerol,CSV6.csv,150-250,False,-62.69,-62.78520431513484,-0.5453193141577851
150-250_CSV6,224133333.0,224.133333,-62.77,Glycerol,CSV6.csv,150-250,False,-62.77,-62.79878718535388,-0.5479234860173504
150-250_CSV6,224266667.0,224.266667,-62.72,Glycerol,CSV6.csv,150-250,False,-62.72,-62.81280810722376,-0.5506116432028266
150-250_CSV6,224400000.0,224.4,-62.88,Glycerol,CSV6.csv,150-250,False,-62.88,-62.821435109512095,-0.5522656527184441
150-250_CSV6,224533333.0,224.533333,-62.87,Glycerol,CSV6.csv,150-250,False,-62.87,-62.83924485125776,-0.5556802202974802
150-250_CSV6,224666667.0,224.666667,-62.82,Glycerol,CSV6.csv,150-250,False,-62.82,-62.84649231775008,-0.5570697387120769
150-250_CSV6,224800000.0,224.8,-62.9,Glycerol,CSV6.csv,150-250,False,-62.9,-62.8552206603457,-0.5587431776687644
150-250_CSV6,224933333.0,224.933333,-62.88,Glycerol,CSV6.csv,150-250,False,-62.88,-62.86468453742972,-0.5605576367622506
150-250_CSV6,225066667.0,225.066667,-62.85,Glycerol,CSV6.csv,150-250,False,-62.85,-62.86321019941075,-0.5602749697324872
150-250_CSV6,225200000.0,225.2,-62.92,Glycerol,CSV6.csv,150-250,False,-62.92,-62.87275580254904,-0.5621050977300629
150-250_CSV6,225333333.0,225.333333,-62.85,Glycerol,CSV6.csv,150-250,False,-62.85,-62.88348806799526,-0.564162738215007
150-250_CSV6,225466667.0,225.466667,-62.94,Glycerol,CSV6.csv,150-250,False,-62.94,-62.885720823797804,-0.5645908126747128
150-250_CSV6,225600000.0,225.6,-62.84,Glycerol,CSV6.csv,150-250,False,-62.84,-62.88257927427182,-0.5639885000015391
150-250_CSV6,225733333.0,225.733333,-62.86,Glycerol,CSV6.csv,150-250,False,-62.86,-62.87231775089816,-0.5620211124041452
150-250_CSV6,225866667.0,225.866667,-62.79,Glycerol,CSV6.csv,150-250,False,-62.79,-62.876776724418924,-0.5628760078112321
150-250_CSV6,226000000.0,226.0,-62.89,Glycerol,CSV6.csv,150-250,False,-62.89,-62.87869892121527,-0.5632445404354022
150-250_CSV6,226133333.0,226.133333,-62.9,Glycerol,CSV6.csv,150-250,False,-62.9,-62.86701863353956,-0.5610051406630278
150-250_CSV6,226266667.0,226.266667,-62.8,Glycerol,CSV6.csv,150-250,False,-62.8,-62.86090879372262,-0.5598337333933466
150-250_CSV6,226400000.0,226.4,-62.94,Glycerol,CSV6.csv,150-250,False,-62.94,-62.85176528277133,-0.5580806964038891
150-250_CSV6,226533333.0,226.533333,-62.86,Glycerol,CSV6.csv,150-250,False,-62.86,-62.830833605752694,-0.5540675766886586
150-250_CSV6,226666667.0,226.666667,-62.84,Glycerol,CSV6.csv,150-250,False,-62.84,-62.817793396534,-0.5515674463522466
150-250_CSV6,226800000.0,226.8,-62.76,Glycerol,CSV6.csv,150-250,False,-62.76,-62.79431840470661,-0.5470667103417731
150-250_CSV6,226933333.0,226.933333,-62.83,Glycerol,CSV6.csv,150-250,False,-62.83,-62.784282445242724,-0.545142568919664
150-250_CSV6,227066667.0,227.066667,-62.81,Glycerol,CSV6.csv,150-250,False,-62.81,-62.769702517161654,-0.5423472364302182
150-250_CSV6,227200000.0,227.2,-62.69,Glycerol,CSV6.csv,150-250,False,-62.69,-62.7519352729642,-0.5389408166813062
150-250_CSV6,227333333.0,227.333333,-62.64,Glycerol,CSV6.csv,150-250,False,-62.64,-62.72510624386973,-0.5337970288470287
150-250_CSV6,227466667.0,227.466667,-62.7,Glycerol,CSV6.csv,150-250,False,-62.7,-62.70519450800833,-0.5299794570548263
150-250_CSV6,227600000.0,227.6,-62.64,Glycerol,CSV6.csv,150-250,False,-62.64,-62.677443609021736,-0.5246589239824251
150-250_CSV6,227733333.0,227.733333,-62.6,Glycerol,CSV6.csv,150-250,False,-62.6,-62.6367571101659,-0.5168583167708447
150-250_CSV6,227866667.0,227.866667,-62.68,Glycerol,CSV6.csv,150-250,False,-62.68,-62.60979405034243,-0.5116888319338595
150-250_CSV6,228000000.0,228.0,-62.61,Glycerol,CSV6.csv,150-250,False,-62.61,-62.57909774436009,-0.5058035915580984
150-250_CSV6,228133333.0,228.133333,-62.66,Glycerol,CSV6.csv,150-250,False,-62.66,-62.55594965674976,-0.5013655311639796
150-250_CSV6,228266667.0,228.266667,-62.54,Glycerol,CSV6.csv,150-250,False,-62.54,-62.51821183393184,-0.49413025801192206
150-250_CSV6,228400000.0,228.4,-62.44,Glycerol,CSV6.csv,150-250,False,-62.44,-62.48435109512832,-0.48763831766984245
150-250_CSV6,228533333.0,228.533333,-62.41,Glycerol,CSV6.csv,150-250,False,-62.41,-62.44314154952517,-0.47973742947209214
150-250_CSV6,228666667.0,228.666667,-62.36,Glycerol,CSV6.csv,150-250,False,-62.36,-62.388290290943935,-0.4692210878038361
150-250_CSV6,228800000.0,228.8,-62.25,Glycerol,CSV6.csv,150-250,False,-62.25,-62.32945733899886,-0.4579413571283733
150-250_CSV6,228933333.0,228.933333,-62.29,Glycerol,CSV6.csv,150-250,False,-62.29,-62.27404380516427,-0.4473172133999861
150-250_CSV6,229066667.0,229.066667,-62.31,Glycerol,CSV6.csv,150-250,False,-62.31,-62.21743380189523,-0.4364636769157401
150-250_CSV6,229200000.0,229.2,-62.22,Glycerol,CSV6.csv,150-250,False,-62.22,-62.156907486105766,-0.4248592865475578
150-250_CSV6,229333333.0,229.333333,-62.16,Glycerol,CSV6.csv,150-250,False,-62.16,-62.102569467145315,-0.4144413455969788
150-250_CSV6,229466667.0,229.466667,-61.95,Glycerol,CSV6.csv,150-250,False,-61.95,-62.046727688786376,-0.4037350968111669
150-250_CSV6,229600000.0,229.6,-61.95,Glycerol,CSV6.csv,150-250,False,-61.95,-61.99630271330419,-0.39406738298836136
150-250_CSV6,229733333.0,229.733333,-61.86,Glycerol,CSV6.csv,150-250,False,-61.86,-61.946498855834434,-0.38451875283663284
150-250_CSV6,229866667.0,229.866667,-61.87,Glycerol,CSV6.csv,150-250,False,-61.87,-61.88865642366706,-0.3734289292787259
150-250_CSV6,230000000.0,230.0,-61.88,Glycerol,CSV6.csv,150-250,False,-61.88,-61.833975155278694,-0.36294517893097455
150-250_CSV6,230133333.0,230.133333,-61.81,Glycerol,CSV6.csv,150-250,False,-61.81,-61.77892775416722,-0.35239123189290594
150-250_CSV6,230266667.0,230.266667,-61.76,Glycerol,CSV6.csv,150-250,False,-61.76,-61.721507028439866,-0.3413822598800991
150-250_CSV6,230400000.0,230.4,-61.66,Glycerol,CSV6.csv,150-250,False,-61.66,-61.66425956194754,-0.3304065059439572
150-250_CSV6,230533333.0,230.533333,-61.6,Glycerol,CSV6.csv,150-250,False,-61.6,-61.608610657076674,-0.31973723577179625
150-250_CSV6,230666667.0,230.666667,-61.55,Glycerol,CSV6.csv,150-250,False,-61.55,-61.547996077148596,-0.30811592298719725
150-250_CSV6,230800000.0,230.8,-61.48,Glycerol,CSV6.csv,150-250,False,-61.48,-61.49068976789721,-0.29712888744011356
150-250_CSV6,230933333.0,230.933333,-61.46,Glycerol,CSV6.csv,150-250,False,-61.46,-61.42204315135585,-0.2839676347616635
150-250_CSV6,231066667.0,231.066667,-61.34,Glycerol,CSV6.csv,150-250,False,-61.34,-61.3590977443601,-0.2718994448324503
150-250_CSV6,231200000.0,231.2,-61.33,Glycerol,CSV6.csv,150-250,False,-61.33,-61.27976135992074,-0.25668869949918294
150-250_CSV6,231333333.0,231.333333,-61.23,Glycerol,CSV6.csv,150-250,False,-61.23,-61.21268061457913,-0.24382766302307585
150-250_CSV6,231466667.0,231.466667,-61.15,Glycerol,CSV6.csv,150-250,False,-61.15,-61.1478849297148,-0.2314047291052931
150-250_CSV6,231600000.0,231.6,-61.0,Glycerol,CSV6.csv,150-250,False,-61.0,-61.08688133376841,-0.21970883233723054
150-250_CSV6,231733333.0,231.733333,-60.96,Glycerol,CSV6.csv,150-250,False,-60.96,-61.02614253023785,-0.20806370281841666
150-250_CSV6,231866667.0,231.866667,-60.94,Glycerol,CSV6.csv,150-250,False,-60.94,-60.95860411899234,-0.1951149204794113
150-250_CSV6,232000000.0,232.0,-60.94,Glycerol,CSV6.csv,150-250,False,-60.94,-60.89651847008747,-0.1832115674212132
150-250_CSV6,232133333.0,232.133333,-60.86,Glycerol,CSV6.csv,150-250,False,-60.86,-60.83508009153238,-0.1714323120833973
150-250_CSV6,232266667.0,232.266667,-60.79,Glycerol,CSV6.csv,150-250,False,-60.79,-60.768159529257126,-0.15860198665930325
150-250_CSV6,232400000.0,232.4,-60.65,Glycerol,CSV6.csv,150-250,False,-60.65,-60.70504086302634,-0.14650057865342378
